BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AS OF FINAL ROLL 18/19,BLOCK,LOT,BUILDING CLASS AS OF FINAL ROLL 18/19,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,AREA,FINAL_ADDRESS
4,BELLEROSE,02 TWO FAMILY DWELLINGS,1,8664,1,S2,248-09 JERICHO TURNPIKE,11426.0,2.0,1.0,3.0,2000.0,2720.0,1926.0,1,S2,750000,2019-02-14,queens,248-09 JERICHO TURNPIKE NYC
4,GLENDALE,01 ONE FAMILY DWELLINGS,1,3714,8,S1,6116 COOPER AVENUE,11385.0,1.0,1.0,2.0,1500.0,2000.0,1910.0,1,S1,700000,2019-01-11,queens,6116 COOPER AVENUE NYC
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3993,18,B9,2420 MACLAY AVENUE,10461.0,2.0,0.0,2.0,1793.0,2880.0,1963.0,1,B9,769000,2019-09-25,bronx,2420 MACLAY AVENUE NYC
4,OAKLAND GARDENS,01 ONE FAMILY DWELLINGS,1,7648,81,A5,61-30 CLOVERDALE BOULEVARD,11364.0,1.0,0.0,1.0,2500.0,1564.0,2007.0,1,A5,925000,2019-07-09,queens,61-30 CLOVERDALE BOULEVARD NYC
4,OZONE PARK,02 TWO FAMILY DWELLINGS,1,9152,36,B2,89-15 SUTTER AVE,11417.0,2.0,0.0,2.0,1830.0,1830.0,1920.0,1,B2,665000,2019-06-27,queens,89-15 SUTTER AVE NYC
2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,1,4128,17,A1,1839 HONE AVENUE,10461.0,1.0,0.0,1.0,2500.0,1292.0,1915.0,1,A1,560000,2019-10-07,bronx,1839 HONE AVENUE NYC
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5472,48,A5,838 THROGS NECK EXPRESSWAY,10465.0,1.0,0.0,1.0,1800.0,1998.0,1965.0,1,A5,547500,2019-07-15,bronx,838 THROGS NECK EXPRESSWAY NYC
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1392,55,B3,30-07 94 STREET,11369.0,2.0,0.0,2.0,1712.0,1272.0,1920.0,1,B3,560000,2019-08-08,queens,30-07 94 STREET NYC
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,1,5022,61,A2,151 HOOPER AVENUE,10306.0,1.0,0.0,1.0,4180.0,1144.0,1960.0,1,A2,592000,2019-09-05,statenisland,151 HOOPER AVENUE NYC
2,WAKEFIELD,03 THREE FAMILY DWELLINGS,1,5119,40,C0,853 EAST 242 STREET,10470.0,3.0,0.0,3.0,2500.0,3654.0,1930.0,1,C0,700000,2019-08-19,bronx,853 EAST 242 STREET NYC
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4767,20,B1,3023 KINGSLAND AVENUE,10469.0,2.0,0.0,2.0,2266.0,1908.0,2007.0,1,B1,518000,2019-09-04,bronx,3023 KINGSLAND AVENUE NYC
3,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,1,4962,67,A9,743 EAST 45TH STREET,11203.0,1.0,0.0,1.0,2000.0,1568.0,1930.0,1,A9,725000,2019-07-03,brooklyn,743 EAST 45TH STREET NYC
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5252,48,A1,81 ACACIA AVENUE,10308.0,1.0,0.0,1.0,3800.0,2467.0,2019.0,1,A1,430000,2019-06-17,statenisland,81 ACACIA AVENUE NYC
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6965,42,A5,164-30 73RD AVENUE,11366.0,1.0,0.0,1.0,2392.0,912.0,1940.0,1,A5,747500,2019-06-25,queens,164-30 73RD AVENUE NYC
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9689,5,B1,87-89 144TH STREET,11435.0,2.0,0.0,2.0,2500.0,2080.0,1910.0,1,B1,840000,2019-01-16,queens,87-89 144TH STREET NYC
3,EAST NEW YORK,03 THREE FAMILY DWELLINGS,1,3789,48,C0,508 NEW JERSEY,11207.0,3.0,0.0,3.0,2000.0,3000.0,1901.0,1,C0,785000,2019-02-28,brooklyn,508 NEW JERSEY NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5458,59,A1,159-15 LABURNUM AVENUE,11358.0,1.0,0.0,1.0,3000.0,1464.0,1930.0,1,A1,788000,2019-01-09,queens,159-15 LABURNUM AVENUE NYC
2,SCHUYLERVILLE/PELHAM BAY,03 THREE FAMILY DWELLINGS,1,4190,22,C0,1875 MULFORD AVENUE,10461.0,3.0,0.0,3.0,2375.0,3430.0,1965.0,1,C0,890000,2019-03-06,bronx,1875 MULFORD AVENUE NYC
3,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS,1,8769,55,A5,1501 EMMONS AVENUE,11235.0,1.0,0.0,1.0,2000.0,1460.0,1910.0,1,A5,1100000,2019-03-29,brooklyn,1501 EMMONS AVENUE NYC
4,ROSEDALE,01 ONE FAMILY DWELLINGS,1,13704,34,A1,262-16 149TH ROAD,11422.0,1.0,0.0,1.0,2964.0,2025.0,1970.0,1,A1,550000,2019-12-19,queens,262-16 149TH ROAD NYC
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS,1,12362,3,B3,119-43 166TH STREET,11434.0,2.0,0.0,2.0,4000.0,1152.0,1925.0,1,B3,460775,2019-08-06,queens,119-43 166TH STREET NYC
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12521,88,A1,174-26 125TH AVENUE,11434.0,1.0,0.0,1.0,3654.0,1547.0,1920.0,1,A1,524280,2019-07-29,queens,174-26 125TH AVENUE NYC
5,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4378,41,A2,152 WOLVERINE STREET,10306.0,1.0,0.0,1.0,4062.0,1100.0,1960.0,1,A2,590000,2019-09-24,statenisland,152 WOLVERINE STREET NYC
4,BAYSIDE,02 TWO FAMILY DWELLINGS,1,7364,46,B3,48-35 CLEARVIEW EXPRESSWAY,11364.0,2.0,0.0,2.0,2900.0,1618.0,1920.0,1,B3,725000,2019-01-25,queens,48-35 CLEARVIEW EXPRESSWAY NYC
4,BAYSIDE,03 THREE FAMILY DWELLINGS,1,6174,18,C0,35-24 214TH PLACE,11361.0,3.0,0.0,3.0,3000.0,2346.0,1920.0,1,C0,850000,2019-07-09,queens,35-24 214TH PLACE NYC
3,DYKER HEIGHTS,01 ONE FAMILY DWELLINGS,1,5974,52,A1,1063 79 STREET,11228.0,1.0,0.0,1.0,2417.0,1332.0,1925.0,1,A1,1030000,2019-12-19,brooklyn,1063 79 STREET NYC
4,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6076,41,A5,33-25 200TH STREET,11361.0,1.0,0.0,1.0,1842.0,1080.0,1930.0,1,A5,695500,2019-10-10,queens,33-25 200TH STREET NYC
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1215,96,A5,17 DE RUYTER PLACE,10303.0,1.0,0.0,1.0,2885.0,1200.0,1993.0,1,A5,463900,2019-02-15,statenisland,17 DE RUYTER PLACE NYC
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2223,45,A1,194 PAULDING AVENUE,10314.0,1.0,0.0,1.0,3960.0,1536.0,1970.0,1,A1,679000,2019-04-29,statenisland,194 PAULDING AVENUE NYC
4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS,1,10202,47,B2,163-31 PHROANE AVENUE,11433.0,2.0,0.0,2.0,2500.0,2380.0,1901.0,1,B2,625000,2019-03-11,queens,163-31 PHROANE AVENUE NYC
4,MASPETH,01 ONE FAMILY DWELLINGS,1,2675,45,A9,57-40 59TH STREET,11378.0,1.0,0.0,1.0,2675.0,750.0,1920.0,1,A9,525000,2019-07-25,queens,57-40 59TH STREET NYC
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10375,3,A1,104-15 188 STREET,11412.0,1.0,0.0,1.0,2450.0,1034.0,1930.0,1,A1,465360,2019-08-07,queens,104-15 188 STREET NYC
4,LAURELTON,01 ONE FAMILY DWELLINGS,1,13143,68,A5,22221 141ST AVENUE,11413.0,1.0,0.0,1.0,1565.0,950.0,1993.0,1,A5,498200,2019-09-03,queens,22221 141ST AVENUE NYC
3,BUSHWICK,02 TWO FAMILY DWELLINGS,1,3275,61,B3,109 HARMAN STREET,11221.0,2.0,0.0,2.0,2000.0,2880.0,1920.0,1,B3,1325000,2019-05-03,brooklyn,109 HARMAN STREET NYC
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6343,72,B3,1725 86TH STREET,11214.0,2.0,0.0,2.0,2500.0,1865.0,1910.0,1,B3,998000,2019-12-05,brooklyn,1725 86TH STREET NYC
4,ROSEDALE,02 TWO FAMILY DWELLINGS,1,13666,89,B2,255-54 148 AVENUE,11422.0,2.0,0.0,2.0,2600.0,1974.0,1960.0,1,B2,835000,2019-12-06,queens,255-54 148 AVENUE NYC
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5672,49,A2,668 DRUMGOOLE ROAD WEST,10312.0,1.0,0.0,1.0,4000.0,1028.0,1975.0,1,A2,650000,2019-05-01,statenisland,668 DRUMGOOLE ROAD WEST NYC
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,1,5019,1,A1,101 JUSTIN AVENUE,10306.0,1.0,0.0,1.0,4100.0,1344.0,1931.0,1,A1,480000,2019-09-18,statenisland,101 JUSTIN AVENUE NYC
4,ASTORIA,03 THREE FAMILY DWELLINGS,1,847,61,C0,21-72 29TH STREET,11105.0,3.0,0.0,3.0,1800.0,1728.0,1930.0,1,C0,1495000,2019-09-17,queens,21-72 29TH STREET NYC
4,ROSEDALE,02 TWO FAMILY DWELLINGS,1,13658,44,B2,14965 254TH ST.,11422.0,2.0,0.0,2.0,3100.0,2162.0,1960.0,1,B2,660000,2019-08-02,queens,14965 254TH ST. NYC
3,BROWNSVILLE,03 THREE FAMILY DWELLINGS,1,3567,120,C0,245 GRAFTON,11212.0,3.0,0.0,3.0,1700.0,2637.0,2005.0,1,C0,800000,2019-01-17,brooklyn,245 GRAFTON NYC
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7881,8,A5,446 MANHATTAN STREET,10307.0,1.0,0.0,1.0,2500.0,1536.0,1994.0,1,A5,520000,2019-10-10,statenisland,446 MANHATTAN STREET NYC
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1166,24,C0,3238 71ST STREET,11370.0,3.0,0.0,3.0,1967.0,2650.0,1965.0,1,C0,500000,2019-12-27,queens,3238 71ST STREET NYC
3,OCEAN HILL,07 RENTALS - WALKUP APARTMENTS,2A,1465,24,C3,1922 PROSPECT PLACE,11233.0,4.0,0.0,4.0,2043.0,4500.0,1910.0,2,C3,660323,2019-05-21,brooklyn,1922 PROSPECT PLACE NYC
4,FLORAL PARK,01 ONE FAMILY DWELLINGS,1,8815,41,A1,86-12 257TH STREET,11001.0,1.0,0.0,1.0,4000.0,1978.0,1925.0,1,A1,995000,2019-07-31,queens,86-12 257TH STREET NYC
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4657,31,B1,712 EAST 211TH STREET,10467.0,2.0,0.0,2.0,975.0,2262.0,1930.0,1,B1,374600,2019-01-10,bronx,712 EAST 211TH STREET NYC
4,HOLLIS,02 TWO FAMILY DWELLINGS,1,9935,10,B3,88-39 187TH STREET,11423.0,2.0,0.0,2.0,3000.0,1648.0,1925.0,1,B3,836961,2019-07-03,queens,88-39 187TH STREET NYC
5,WILLOWBROOK,01 ONE FAMILY DWELLINGS,1,781,10,A1,684 HARRIS AVENUE,10314.0,1.0,0.0,1.0,4000.0,2432.0,1970.0,1,A1,800000,2019-12-31,statenisland,684 HARRIS AVENUE NYC
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS,1,11327,59,A5,116-46 227TH STREET,11411.0,1.0,0.0,1.0,2000.0,1504.0,1930.0,1,A5,560000,2019-06-28,queens,116-46 227TH STREET NYC
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11666,62,A1,115-11 122ND STREET,11420.0,1.0,0.0,1.0,2800.0,1224.0,1940.0,1,A1,350000,2019-07-12,queens,115-11 122ND STREET NYC
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5116,2,A5,145 FIELDWAY AVENUE,10308.0,1.0,0.0,1.0,2400.0,1248.0,1965.0,1,A5,465000,2019-11-05,statenisland,145 FIELDWAY AVENUE NYC
3,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,1,4984,68,A5,777 EAST 37TH STREET,11210.0,1.0,0.0,1.0,2200.0,1949.0,1940.0,1,A5,575000,2019-01-03,brooklyn,777 EAST 37TH STREET NYC
4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS,1,15567,13,B1,18-25 EVERDELL AVENUE,11691.0,2.0,0.0,2.0,2638.0,1980.0,2007.0,1,B1,625000,2019-11-14,queens,18-25 EVERDELL AVENUE NYC
2,SCHUYLERVILLE/PELHAM BAY,14 RENTALS - 4-10 UNIT,2A,4157,25,S3,1644 MAYFLOWER AVENUE,10461.0,3.0,1.0,4.0,2375.0,3226.0,1930.0,2,S3,900000,2019-05-10,bronx,1644 MAYFLOWER AVENUE NYC
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,4575,148,B2,296 SANDALWOOD DRIVE,10308.0,2.0,0.0,2.0,2100.0,1596.0,1985.0,1,B2,545000,2019-10-01,statenisland,296 SANDALWOOD DRIVE NYC
3,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,1,7383,61,B1,4325 BEDFORD AVENUE,11229.0,2.0,0.0,2.0,2000.0,2070.0,1940.0,1,B1,950000,2019-09-19,brooklyn,4325 BEDFORD AVENUE NYC
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,1,1772,40,B3,206 HART STREET,11206.0,2.0,0.0,2.0,1750.0,2100.0,1910.0,1,B3,1624999,2019-01-22,brooklyn,206 HART STREET NYC
2,WAKEFIELD,02 TWO FAMILY DWELLINGS,1,5009,64,B1,4142 WICKHAM AVENUE,10466.0,2.0,0.0,2.0,2090.0,1890.0,1965.0,1,B1,569000,2019-10-25,bronx,4142 WICKHAM AVENUE NYC
4,COLLEGE POINT,02 TWO FAMILY DWELLINGS,1,4264,58,B9,25-59 124TH STREET,11354.0,2.0,0.0,2.0,2840.0,1920.0,1925.0,1,B9,900000,2019-11-06,queens,25-59 124TH STREET NYC
3,CANARSIE,03 THREE FAMILY DWELLINGS,1,8258,56,C0,1460 EAST 94TH STREET,11236.0,3.0,0.0,3.0,2508.0,2926.0,1965.0,1,C0,510000,2019-11-06,brooklyn,1460 EAST 94TH STREET NYC
3,BENSONHURST,01 ONE FAMILY DWELLINGS,1,6305,50,A5,1569 83RD STREET,11228.0,1.0,0.0,1.0,2000.0,1200.0,1945.0,1,A5,865000,2019-08-06,brooklyn,1569 83RD STREET NYC
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,10951,122,A1,190-49 112TH AVENUE,11412.0,1.0,0.0,1.0,2825.0,1136.0,1920.0,1,A1,450000,2019-10-28,queens,190-49 112TH AVENUE NYC
3,OCEAN HILL,03 THREE FAMILY DWELLINGS,1,1543,47,C0,75 TRUXTON STREET,11233.0,3.0,0.0,3.0,1928.0,2970.0,1905.0,1,C0,936790,2019-10-07,brooklyn,75 TRUXTON STREET NYC
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10490,103,A1,89-38 204TH STREET,11423.0,1.0,0.0,1.0,2300.0,1056.0,1925.0,1,A1,585000,2019-07-24,queens,89-38 204TH STREET NYC
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10773,31,A1,219-37 102ND AVE,11429.0,1.0,0.0,1.0,4000.0,2304.0,1925.0,1,A1,629000,2019-10-04,queens,219-37 102ND AVE NYC
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12287,108,A2,133-11 160TH STREET,11434.0,1.0,0.0,1.0,4000.0,1304.0,1945.0,1,A2,510000,2019-11-20,queens,133-11 160TH STREET NYC
3,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,1,7770,70,A1,4541 KINGS HIGHWAY,11234.0,1.0,0.0,1.0,2000.0,2154.0,1940.0,1,A1,745000,2019-09-27,brooklyn,4541 KINGS HIGHWAY NYC
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12983,18,A1,131-19 MATHEWSON CT,11434.0,1.0,0.0,1.0,4000.0,1428.0,1920.0,1,A1,640000,2019-06-24,queens,131-19 MATHEWSON CT NYC
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4661,16,B1,720 EAST 214 STREET,10467.0,2.0,0.0,2.0,1858.0,2808.0,2004.0,1,B1,650000,2019-04-15,bronx,720 EAST 214 STREET NYC
4,CORONA,03 THREE FAMILY DWELLINGS,1,1942,17,C0,103-38 51ST AVENUE,11368.0,3.0,0.0,3.0,2500.0,1400.0,1920.0,1,C0,840000,2019-07-03,queens,103-38 51ST AVENUE NYC
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS,1,11800,20,B3,135-33 114TH STREET,11420.0,2.0,0.0,2.0,2400.0,1358.0,1925.0,1,B3,527260,2019-07-05,queens,135-33 114TH STREET NYC
5,STAPLETON,03 THREE FAMILY DWELLINGS,1,559,41,C0,42 COURSEN PLACE,10304.0,3.0,0.0,3.0,2900.0,1730.0,1920.0,1,C0,555500,2019-07-17,statenisland,42 COURSEN PLACE NYC
3,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7093,30,A5,2060 WEST 12TH STREET,11223.0,1.0,0.0,1.0,2417.0,1004.0,1930.0,1,A5,805000,2019-04-15,brooklyn,2060 WEST 12TH STREET NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5299,19,A1,35-23 171ST STREET,11358.0,1.0,0.0,1.0,4000.0,1782.0,1935.0,1,A1,935000,2019-10-24,queens,35-23 171ST STREET NYC
3,BUSHWICK,02 TWO FAMILY DWELLINGS,1,3473,14,B2,84 VANDERVEER STREET,11207.0,2.0,0.0,2.0,1750.0,1400.0,1905.0,1,B2,450000,2019-08-29,brooklyn,84 VANDERVEER STREET NYC
4,ROSEDALE,02 TWO FAMILY DWELLINGS,1,13553,31,B3,241-01 CANEY ROAD,11422.0,2.0,0.0,2.0,4000.0,2380.0,2018.0,1,B3,906243,2019-03-22,queens,241-01 CANEY ROAD NYC
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,12632,51,A1,118-11 202ND STREET,11412.0,1.0,0.0,1.0,2100.0,1148.0,1920.0,1,A1,499000,2019-02-11,queens,118-11 202ND STREET NYC
4,CORONA,02 TWO FAMILY DWELLINGS,1,1930,12,B1,102-36 ALSTYNE AVENUE,11368.0,2.0,0.0,2.0,1880.0,1680.0,1920.0,1,B1,905000,2019-11-27,queens,102-36 ALSTYNE AVENUE NYC
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4849,56,B1,824 EAST 225 STREET,10466.0,2.0,0.0,2.0,2517.0,3498.0,1970.0,1,B1,455000,2019-04-08,bronx,824 EAST 225 STREET NYC
5,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,6147,82,B9,125 MALLOW STREET,10309.0,2.0,0.0,2.0,3675.0,1680.0,1997.0,1,B9,598500,2019-08-13,statenisland,125 MALLOW STREET NYC
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS,1,11766,1,B1,128-19 133RD AVENUE,11420.0,2.0,0.0,2.0,4000.0,2208.0,1931.0,1,B1,840000,2019-06-06,queens,128-19 133RD AVENUE NYC
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5590,108,A5,183 REVERE AVENUE,10465.0,1.0,0.0,1.0,1800.0,1584.0,1955.0,1,A5,540000,2019-08-09,bronx,183 REVERE AVENUE NYC
4,ELMHURST,02 TWO FAMILY DWELLINGS,1,1528,95,B1,45-05 74TH STREET,11373.0,2.0,0.0,2.0,1237.0,2044.0,1965.0,1,B1,950000,2019-09-20,queens,45-05 74TH STREET NYC
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3981,16,B2,2566 TRATMAN AVENUE,10461.0,2.0,0.0,2.0,2269.0,1726.0,1910.0,1,B2,720000,2019-11-14,bronx,2566 TRATMAN AVENUE NYC
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,1,10249,24,A1,174-01 108 AVE,11433.0,1.0,0.0,1.0,2954.0,1710.0,1920.0,1,A1,685000,2019-12-11,queens,174-01 108 AVE NYC
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12709,1,A1,12219 193 ST,11413.0,1.0,0.0,1.0,4000.0,1349.0,1925.0,1,A1,310000,2019-07-30,queens,12219 193 ST NYC
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5468,13,B1,921 CLARENCE AVENUE,10465.0,2.0,0.0,2.0,2381.0,1760.0,1960.0,1,B1,510000,2019-08-13,bronx,921 CLARENCE AVENUE NYC
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4440,49,B1,2519 MATTHEWS AVENUE,10467.0,2.0,0.0,2.0,2158.0,1831.0,1955.0,1,B1,488735,2019-08-14,bronx,2519 MATTHEWS AVENUE NYC
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9557,20,B2,103-26 120TH STREET,11419.0,2.0,0.0,2.0,3375.0,2860.0,1915.0,1,B2,872000,2019-06-17,queens,103-26 120TH STREET NYC
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,37,28,A1,24 WINTER AVENUE,10301.0,1.0,0.0,1.0,2500.0,1567.0,2006.0,1,A1,500000,2019-11-18,statenisland,24 WINTER AVENUE NYC
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9480,18,B3,97-28 133RD STREET,11419.0,2.0,0.0,2.0,2102.0,1184.0,1920.0,1,B3,465000,2019-05-10,queens,97-28 133RD STREET NYC
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,9908,78,A9,90-28 187 STREET,11423.0,1.0,0.0,1.0,2000.0,1184.0,1925.0,1,A9,470000,2019-10-18,queens,90-28 187 STREET NYC
5,TOTTENVILLE,21 OFFICE BUILDINGS,4,7999,28,O2,5379 ARTHUR KILL ROAD,10307.0,0.0,2.0,2.0,3960.0,3948.0,1920.0,4,O2,810000,2019-01-23,statenisland,5379 ARTHUR KILL ROAD NYC
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2376,26,B2,437 EAST 154 STREET,10455.0,2.0,0.0,2.0,1250.0,3000.0,2005.0,1,B2,760000,2019-09-27,bronx,437 EAST 154 STREET NYC
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3744,54,A5,315 POULTNEY STREET,10306.0,1.0,0.0,1.0,3000.0,1748.0,2018.0,1,A5,748414,2019-11-06,statenisland,315 POULTNEY STREET NYC
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6908,59,A0,65-44 168TH STREET,11365.0,1.0,0.0,1.0,4000.0,1050.0,1945.0,1,A0,700000,2019-08-20,queens,65-44 168TH STREET NYC
4,LONG ISLAND CITY,02 TWO FAMILY DWELLINGS,1,382,27,B9,38-28 32 STREET,11101.0,2.0,0.0,2.0,2250.0,1750.0,1910.0,1,B9,1670000,2019-03-18,queens,38-28 32 STREET NYC
4,ELMHURST,03 THREE FAMILY DWELLINGS,1,1866,54,C0,92-09 51ST AVENUE,11373.0,3.0,0.0,3.0,2193.0,3414.0,1985.0,1,C0,1650000,2019-09-26,queens,92-09 51ST AVENUE NYC
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6258,55,B1,1547 79TH STREET,11228.0,2.0,0.0,2.0,2467.0,1872.0,1920.0,1,B1,1240000,2019-03-27,brooklyn,1547 79TH STREET NYC
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4231,5,A1,126 BEACH AVENUE,10306.0,1.0,0.0,1.0,3074.0,1526.0,1935.0,1,A1,685000,2019-04-09,statenisland,126 BEACH AVENUE NYC
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3739,30,C3,1156 WHEELER AVE,10472.0,4.0,0.0,4.0,2500.0,3440.0,1929.0,2,C3,872100,2019-04-29,bronx,1156 WHEELER AVE NYC
2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS,1,3254,80,B1,7 PEROT STREET,10463.0,2.0,0.0,2.0,1511.0,1980.0,1901.0,1,B1,640000,2019-07-25,bronx,7 PEROT STREET NYC
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,3936,22,B1,1890 WOOD AVENUE,10462.0,2.0,0.0,2.0,2439.0,3240.0,1920.0,1,B1,309414,2019-02-08,bronx,1890 WOOD AVENUE NYC
4,JAMAICA HILLS,01 ONE FAMILY DWELLINGS,1,9783,7,A1,84-63 159 STREET,11432.0,1.0,0.0,1.0,4000.0,1528.0,1930.0,1,A1,820000,2019-04-25,queens,84-63 159 STREET NYC
4,FLUSHING-NORTH,03 THREE FAMILY DWELLINGS,1,5394,25,C0,42-08 164TH STREET,11358.0,3.0,0.0,3.0,1853.0,2693.0,2017.0,1,C0,1600000,2019-05-01,queens,42-08 164TH STREET NYC
3,MIDWOOD,03 THREE FAMILY DWELLINGS,1,6761,43,C0,1584 EAST 15TH STREET,11230.0,3.0,0.0,3.0,4000.0,2680.0,1920.0,1,C0,1270000,2019-05-13,brooklyn,1584 EAST 15TH STREET NYC
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,103,A5,401A WESER AVENUE,10304.0,1.0,0.0,1.0,544.0,1248.0,1987.0,1,A5,310000,2019-11-06,statenisland,401A WESER AVENUE NYC
3,FLATLANDS,01 ONE FAMILY DWELLINGS,1,7821,52,A5,20 HARDEN STREET,11234.0,1.0,0.0,1.0,1978.0,1184.0,1920.0,1,A5,460100,2019-12-12,brooklyn,20 HARDEN STREET NYC
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,12020,4,A5,145-36 FOCH BOULEVARD,11436.0,1.0,0.0,1.0,2279.0,1094.0,1950.0,1,A5,525000,2019-04-09,queens,145-36 FOCH BOULEVARD NYC
4,ELMHURST,02 TWO FAMILY DWELLINGS,1,2497,3,B2,53-59 69TH STREET,11378.0,2.0,0.0,2.0,2500.0,2000.0,1940.0,1,B2,735000,2019-06-21,queens,53-59 69TH STREET NYC
4,HOLLIS HILLS,01 ONE FAMILY DWELLINGS,1,7782,59,A1,8030 209TH STREET,11427.0,1.0,0.0,1.0,4000.0,1052.0,1950.0,1,A1,400000,2019-05-23,queens,8030 209TH STREET NYC
2,MELROSE/CONCOURSE,03 THREE FAMILY DWELLINGS,1,2451,33,C0,1061 GRANT AVENUE,10456.0,3.0,0.0,3.0,2500.0,4211.0,1935.0,1,C0,365000,2019-01-24,bronx,1061 GRANT AVENUE NYC
4,MASPETH,03 THREE FAMILY DWELLINGS,1,2773,46,C0,62-04 MT OLIVET CRESCENT,11379.0,3.0,0.0,3.0,2492.0,3188.0,1970.0,1,C0,999990,2019-03-04,queens,62-04 MT OLIVET CRESCENT NYC
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,539,15,A1,187 BOYD STREET,10304.0,1.0,0.0,1.0,4898.0,960.0,1910.0,1,A1,445000,2019-07-11,statenisland,187 BOYD STREET NYC
