BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AS OF FINAL ROLL 18/19,BLOCK,LOT,BUILDING CLASS AS OF FINAL ROLL 18/19,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,AREA,FINAL_ADDRESS
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4684,79,B2,923 EAST 213 STREET,10469.0,2.0,0.0,2.0,1767.0,2345.0,1920.0,1,B2,405000,2019-08-21,bronx,923 EAST 213 STREET NYC
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8043,25,B2,261 WOOD AVENUE,10307.0,2.0,0.0,2.0,3325.0,2025.0,1998.0,1,B2,514267,2019-02-05,statenisland,261 WOOD AVENUE NYC
4,OZONE PARK,02 TWO FAMILY DWELLINGS,1,9403,19,B2,9736 102 STREET,11416.0,2.0,0.0,2.0,4375.0,2180.0,1955.0,1,B2,499000,2019-10-08,queens,9736 102 STREET NYC
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5464,5,A5,3234 LAYTON AVENUE,10465.0,1.0,0.0,1.0,1458.0,1116.0,1950.0,1,A5,556000,2019-02-14,bronx,3234 LAYTON AVENUE NYC
4,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7466,27,A1,58-44 BELL BOULEVARD,11364.0,1.0,0.0,1.0,3990.0,2354.0,1937.0,1,A1,1240000,2019-08-27,queens,58-44 BELL BOULEVARD NYC
3,MARINE PARK,01 ONE FAMILY DWELLINGS,1,8818,26,A5,2248 STUART STREET,11229.0,1.0,0.0,1.0,1817.0,1092.0,1925.0,1,A5,632000,2019-02-19,brooklyn,2248 STUART STREET NYC
2,WAKEFIELD,02 TWO FAMILY DWELLINGS,1,5124,121,B1,944 CRANFORD AVENUE,10466.0,2.0,0.0,2.0,2017.0,2695.0,1960.0,1,B1,715000,2019-08-20,bronx,944 CRANFORD AVENUE NYC
4,OZONE PARK,01 ONE FAMILY DWELLINGS,1,9148,26,A1,107-38 88TH STREET,11417.0,1.0,0.0,1.0,2000.0,1216.0,1920.0,1,A1,515000,2019-12-27,queens,107-38 88TH STREET NYC
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS,1,12226,30,B2,155-56 116TH DRIVE,11434.0,2.0,0.0,2.0,4000.0,1817.0,1965.0,1,B2,1054012,2019-06-24,queens,155-56 116TH DRIVE NYC
5,NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,38,6,B2,176 BENZIGER AVENUE,10301.0,2.0,0.0,2.0,2500.0,2542.0,1930.0,1,B2,310000,2019-12-06,statenisland,176 BENZIGER AVENUE NYC
2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4634,67,A5,3341 RADCLIFF AVE,10469.0,1.0,0.0,1.0,2300.0,1727.0,1935.0,1,A5,590000,2019-02-08,bronx,3341 RADCLIFF AVE NYC
4,MIDDLE VILLAGE,03 THREE FAMILY DWELLINGS,1,2913,20,C0,60-30 84TH STREET,11379.0,3.0,0.0,3.0,3000.0,3146.0,1987.0,1,C0,1600000,2019-04-29,queens,60-30 84TH STREET NYC
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,6861,26,C0,8637 23RD AVENUE,11214.0,3.0,0.0,3.0,2900.0,3327.0,1960.0,1,C0,1600000,2019-11-21,brooklyn,8637 23RD AVENUE NYC
3,OLD MILL BASIN,02 TWO FAMILY DWELLINGS,1,8494,2,B9,5419 FILLMORE AVENUE,11234.0,2.0,0.0,2.0,1560.0,2125.0,1955.0,1,B9,725000,2019-02-19,brooklyn,5419 FILLMORE AVENUE NYC
2,WAKEFIELD,01 ONE FAMILY DWELLINGS,1,5091,17,A1,4424 BRUNER AVENUE,10466.0,1.0,0.0,1.0,2435.0,1122.0,1925.0,1,A1,440000,2019-05-20,bronx,4424 BRUNER AVENUE NYC
3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8900,50,A1,44 DARE COURT,11229.0,1.0,0.0,1.0,1800.0,1536.0,1925.0,1,A1,675000,2019-07-26,brooklyn,44 DARE COURT NYC
2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,1,4259,1,B2,1902 HUNT AVENUE,10462.0,2.0,0.0,2.0,2355.0,1854.0,1905.0,1,B2,650000,2019-02-27,bronx,1902 HUNT AVENUE NYC
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3599,59,B1,725 THIERIOT AVENUE,10473.0,2.0,0.0,2.0,2100.0,1932.0,1989.0,1,B1,600500,2019-08-26,bronx,725 THIERIOT AVENUE NYC
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1400,15,B1,31-22 89TH STREET,11369.0,2.0,0.0,2.0,2500.0,1972.0,1930.0,1,B1,1095000,2019-02-01,queens,31-22 89TH STREET NYC
4,LAURELTON,01 ONE FAMILY DWELLINGS,1,13177,36,A2,229-08 138TH AVENUE,11413.0,1.0,0.0,1.0,4000.0,1125.0,1935.0,1,A2,545000,2019-03-08,queens,229-08 138TH AVENUE NYC
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5671,74,A5,67 LORING AVENUE,10312.0,1.0,0.0,1.0,2800.0,1600.0,1978.0,1,A5,480000,2019-12-06,statenisland,67 LORING AVENUE NYC
4,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS,1,4782,75,B1,144-17 28TH AVENUE,11354.0,2.0,0.0,2.0,2258.0,2650.0,1965.0,1,B1,1250000,2019-10-29,queens,144-17 28TH AVENUE NYC
2,CITY ISLAND,01 ONE FAMILY DWELLINGS,1,5630,74,A5,298 WILLIAM AVENUE,10464.0,1.0,0.0,1.0,3381.0,1836.0,1965.0,1,A5,544000,2019-07-29,bronx,298 WILLIAM AVENUE NYC
3,CANARSIE,03 THREE FAMILY DWELLINGS,1,4712,9,C0,9103 AVENUE A,11236.0,3.0,0.0,3.0,2000.0,2640.0,1940.0,1,C0,680000,2019-08-05,brooklyn,9103 AVENUE A NYC
3,CANARSIE,01 ONE FAMILY DWELLINGS,1,8287,64,A5,1346 EAST 104 STREET,11236.0,1.0,0.0,1.0,2600.0,1080.0,1955.0,1,A5,560000,2019-05-30,brooklyn,1346 EAST 104 STREET NYC
4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,1,14004,67,A2,83-12 159TH AVENUE,11414.0,1.0,0.0,1.0,4500.0,1125.0,1945.0,1,A2,650000,2019-09-24,queens,83-12 159TH AVENUE NYC
3,SUNSET PARK,02 TWO FAMILY DWELLINGS,1,757,53,B9,557 47TH STREET,11220.0,2.0,0.0,2.0,1840.0,2948.0,1910.0,1,B9,1200000,2019-12-11,brooklyn,557 47TH STREET NYC
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,12225,28,A5,155-46 116TH ROAD,11434.0,1.0,0.0,1.0,2500.0,1368.0,1960.0,1,A5,544000,2019-08-20,queens,155-46 116TH ROAD NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5367,9,A5,42-38 192ND STREET,11358.0,1.0,0.0,1.0,1900.0,2160.0,1950.0,1,A5,312187,2019-07-23,queens,42-38 192ND STREET NYC
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10587,36,A1,88-16 HOLLIS COURT BLVD.,11427.0,1.0,0.0,1.0,4512.0,1298.0,1925.0,1,A1,622500,2019-12-20,queens,88-16 HOLLIS COURT BLVD. NYC
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS,1,4062,37,B1,594 WARWICK ST,11207.0,2.0,0.0,2.0,2000.0,1810.0,1920.0,1,B1,436000,2019-06-19,brooklyn,594 WARWICK ST NYC
4,BAYSIDE,02 TWO FAMILY DWELLINGS,1,6198,43,B3,200-55 39 AVE,11361.0,2.0,0.0,2.0,4677.0,1200.0,1950.0,1,B3,1155000,2019-08-19,queens,200-55 39 AVE NYC
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,6912,34,C0,2652 HARWAY AVENUE,11214.0,3.0,0.0,3.0,2473.0,3265.0,1965.0,1,C0,1150000,2019-10-16,brooklyn,2652 HARWAY AVENUE NYC
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6323,27,B2,1460 84TH STREET,11228.0,2.0,0.0,2.0,2383.0,1960.0,1930.0,1,B2,1200000,2019-09-18,brooklyn,1460 84TH STREET NYC
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10912,20,A5,109-30 FRANCIS LEWIS BLVD,11429.0,1.0,0.0,1.0,1600.0,1440.0,1940.0,1,A5,515000,2019-07-30,queens,109-30 FRANCIS LEWIS BLVD NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5153,35,A0,137-19 OAK AVE,11355.0,1.0,0.0,1.0,3120.0,1356.0,1950.0,1,A0,1150000,2019-07-02,queens,137-19 OAK AVE NYC
3,BUSHWICK,02 TWO FAMILY DWELLINGS,1,3387,31,B2,1072 JEFFERSON AVENUE,11221.0,2.0,0.0,2.0,1800.0,2700.0,1920.0,1,B2,560000,2019-08-09,brooklyn,1072 JEFFERSON AVENUE NYC
3,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,1,1243,7,B9,209 BROOKLYN AVENUE,11213.0,2.0,0.0,2.0,2147.0,2922.0,1910.0,1,B9,850000,2019-04-11,brooklyn,209 BROOKLYN AVENUE NYC
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3319,20,A1,140 CROMWELL AVENUE,10304.0,1.0,0.0,1.0,4850.0,2782.0,1910.0,1,A1,755000,2019-01-30,statenisland,140 CROMWELL AVENUE NYC
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,1,11961,43,A1,145-02 111TH AVENUE,11435.0,1.0,0.0,1.0,2335.0,1424.0,1930.0,1,A1,380000,2019-04-15,queens,145-02 111TH AVENUE NYC
4,FOREST HILLS,01 ONE FAMILY DWELLINGS,1,3305,30,A3,45 MARKWOOD ROAD,11375.0,1.0,0.0,1.0,3975.0,2284.0,1920.0,1,A3,1756000,2019-04-22,queens,45 MARKWOOD ROAD NYC
4,BRIARWOOD,01 ONE FAMILY DWELLINGS,1,9724,49,A1,85-34 148 ST,11435.0,1.0,0.0,1.0,4008.0,2206.0,1930.0,1,A1,915000,2019-07-16,queens,85-34 148 ST NYC
3,BENSONHURST,03 THREE FAMILY DWELLINGS,1,6223,35,C0,1466 BAY RIDGE PARKWAY,11228.0,3.0,0.0,3.0,4000.0,3368.0,1915.0,1,C0,1750000,2019-09-30,brooklyn,1466 BAY RIDGE PARKWAY NYC
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6465,6,B9,240 BAY 22ND STREET,11214.0,2.0,0.0,2.0,2127.0,1710.0,1940.0,1,B9,998000,2019-04-24,brooklyn,240 BAY 22ND STREET NYC
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5468,13,B1,921 CLARENCE AVENUE,10465.0,2.0,0.0,2.0,2381.0,1760.0,1960.0,1,B1,510000,2019-08-13,bronx,921 CLARENCE AVENUE NYC
3,BUSHWICK,01 ONE FAMILY DWELLINGS,1,3358,8,A9,1105 BUSHWICK AVENUE,11221.0,1.0,0.0,1.0,1333.0,1752.0,1905.0,1,A9,495000,2019-03-14,brooklyn,1105 BUSHWICK AVENUE NYC
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1606,17,B2,147 KIRSHON AVENUE,10314.0,2.0,0.0,2.0,3216.0,2114.0,2006.0,1,B2,790000,2019-02-01,statenisland,147 KIRSHON AVENUE NYC
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3874,63,C0,1329 COMMONWEALTH AVENUE,10472.0,3.0,0.0,3.0,2500.0,3685.0,1925.0,1,C0,590000,2019-03-18,bronx,1329 COMMONWEALTH AVENUE NYC
4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS,1,15705,37,B2,10-62 BEACH 22 STREET,11691.0,2.0,0.0,2.0,3058.0,2200.0,2000.0,1,B2,620000,2019-08-30,queens,10-62 BEACH 22 STREET NYC
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11615,58,A1,10977 135TH STREET,11420.0,1.0,0.0,1.0,2507.0,1258.0,1955.0,1,A1,540000,2019-03-22,queens,10977 135TH STREET NYC
4,ELMHURST,01 ONE FAMILY DWELLINGS,1,1885,33,A1,94-17 52ND AVENUE,11373.0,1.0,0.0,1.0,2002.0,1267.0,1935.0,1,A1,748000,2019-01-17,queens,94-17 52ND AVENUE NYC
3,FLATLANDS,01 ONE FAMILY DWELLINGS,1,7821,59,A5,5 HARDEN STREET,11234.0,1.0,0.0,1.0,1188.0,1683.0,1940.0,1,A5,621708,2019-11-07,brooklyn,5 HARDEN STREET NYC
4,MASPETH,02 TWO FAMILY DWELLINGS,1,2647,19,B2,61-65 56TH STREET,11378.0,2.0,0.0,2.0,2167.0,1800.0,1930.0,1,B2,705000,2019-06-27,queens,61-65 56TH STREET NYC
5,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2984,13,A5,456 CLIFTON AVENUE,10305.0,1.0,0.0,1.0,2592.0,880.0,1985.0,1,A5,450000,2019-11-21,statenisland,456 CLIFTON AVENUE NYC
3,FLATBUSH-NORTH,02 TWO FAMILY DWELLINGS,1,4867,55,B1,283 EAST 46 STREET,11203.0,2.0,0.0,2.0,2525.0,2496.0,1920.0,1,B1,425000,2019-08-30,brooklyn,283 EAST 46 STREET NYC
2,MELROSE/CONCOURSE,03 THREE FAMILY DWELLINGS,1,2435,109,C0,1210 COLLEGE AVENUE,10456.0,3.0,0.0,3.0,2000.0,3120.0,2003.0,1,C0,550000,2019-12-05,bronx,1210 COLLEGE AVENUE NYC
4,CORONA,02 TWO FAMILY DWELLINGS,1,1726,18,B3,33-16 112TH STREET,11368.0,2.0,0.0,2.0,2000.0,1607.0,1910.0,1,B3,930000,2019-04-15,queens,33-16 112TH STREET NYC
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11625,20,A1,111-28 121ST STREET,11420.0,1.0,0.0,1.0,1867.0,1134.0,1920.0,1,A1,485000,2019-08-23,queens,111-28 121ST STREET NYC
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1681,133,A5,43 DOREEN DRIVE,10303.0,1.0,0.0,1.0,3003.0,1159.0,1988.0,1,A5,400000,2019-12-17,statenisland,43 DOREEN DRIVE NYC
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,233,38,A0,869 DELAFIELD AVENUE,10310.0,1.0,0.0,1.0,4600.0,600.0,1925.0,1,A0,485000,2019-10-23,statenisland,869 DELAFIELD AVENUE NYC
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3988,1,C0,1510 BENSON STREET,10461.0,3.0,0.0,3.0,3402.0,4032.0,1901.0,1,C0,810000,2019-07-11,bronx,1510 BENSON STREET NYC
2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,1,4254,6,B2,679 RHINELANDER AVENUE,10462.0,2.0,0.0,2.0,1345.0,2268.0,1901.0,1,B2,610000,2019-08-16,bronx,679 RHINELANDER AVENUE NYC
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1681,57,A5,41 CAROL PLACE,10303.0,1.0,0.0,1.0,1638.0,1159.0,1988.0,1,A5,417000,2019-11-26,statenisland,41 CAROL PLACE NYC
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,1,12147,32,A1,109-20 157 STREET,11433.0,1.0,0.0,1.0,2500.0,1216.0,1920.0,1,A1,790000,2019-04-12,queens,109-20 157 STREET NYC
4,SOUTH JAMAICA,03 THREE FAMILY DWELLINGS,1,10122,37,C0,106-29 154TH STREET,11433.0,3.0,0.0,3.0,4000.0,2216.0,1925.0,1,C0,820000,2019-01-31,queens,106-29 154TH STREET NYC
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7921,38,A2,235-15 SEWARD AVENUE,11427.0,1.0,0.0,1.0,4000.0,1040.0,1945.0,1,A2,700000,2019-08-08,queens,235-15 SEWARD AVENUE NYC
3,BROWNSVILLE,03 THREE FAMILY DWELLINGS,1,3550,39,C0,740 HOWARD AVENUE,11212.0,3.0,0.0,3.0,3554.0,3469.0,1920.0,1,C0,800000,2019-10-29,brooklyn,740 HOWARD AVENUE NYC
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5311,63,A5,41 WALNUT AVENUE,10308.0,1.0,0.0,1.0,3325.0,1298.0,1975.0,1,A5,475000,2019-07-08,statenisland,41 WALNUT AVENUE NYC
4,ELMHURST,02 TWO FAMILY DWELLINGS,1,2891,35,B2,84-25 52ND AVENUE,11373.0,2.0,0.0,2.0,2209.0,2048.0,1910.0,1,B2,1100000,2019-11-14,queens,84-25 52ND AVENUE NYC
4,LAURELTON,02 TWO FAMILY DWELLINGS,1,13018,125,B2,136-39 SPRINGFIELD BLVD,11413.0,2.0,0.0,2.0,3430.0,1560.0,1925.0,1,B2,600000,2019-06-11,queens,136-39 SPRINGFIELD BLVD NYC
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3757,14,B2,1116 LELAND AVENUE,10472.0,2.0,0.0,2.0,2500.0,2000.0,1935.0,1,B2,590000,2019-02-20,bronx,1116 LELAND AVENUE NYC
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,144,71,B2,403 DAVIS AVENUE,10310.0,2.0,0.0,2.0,4396.0,2232.0,2018.0,1,B2,840056,2019-07-31,statenisland,403 DAVIS AVENUE NYC
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4711,23,B9,1300 OAKLEY STREET,10469.0,2.0,0.0,2.0,1900.0,2125.0,1955.0,1,B9,546000,2019-08-23,bronx,1300 OAKLEY STREET NYC
5,ROSSVILLE-CHARLESTON,02 TWO FAMILY DWELLINGS,1,7356,126,B9,59 PEACOCK LOOP,10309.0,2.0,0.0,2.0,1140.0,1684.0,2001.0,1,B9,421824,2019-11-14,statenisland,59 PEACOCK LOOP NYC
4,WOODHAVEN,03 THREE FAMILY DWELLINGS,1,8994,71,C0,91-07 97TH STREET,11421.0,3.0,0.0,3.0,3000.0,1876.0,1920.0,1,C0,725000,2019-10-30,queens,91-07 97TH STREET NYC
5,ARROCHAR-SHORE ACRES,02 TWO FAMILY DWELLINGS,1,2831,116,B2,6 ANDREASE STREET,10305.0,2.0,0.0,2.0,3338.0,2246.0,2004.0,1,B2,850000,2019-07-19,statenisland,6 ANDREASE STREET NYC
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1672,30,A5,108-50 DITMARS BOULEVARD,11369.0,1.0,0.0,1.0,3150.0,2322.0,1925.0,1,A5,989000,2019-06-25,queens,108-50 DITMARS BOULEVARD NYC
4,CORONA,03 THREE FAMILY DWELLINGS,1,1941,8,C0,102-12 LARUE AVE,11368.0,3.0,0.0,3.0,2000.0,2230.0,1925.0,1,C0,1030000,2019-01-03,queens,102-12 LARUE AVE NYC
4,OAKLAND GARDENS,01 ONE FAMILY DWELLINGS,1,7687,19,A2,69-28 229TH STREET,11364.0,1.0,0.0,1.0,4000.0,900.0,1950.0,1,A2,1700000,2019-12-06,queens,69-28 229TH STREET NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5573,52,A0,49-20 170TH STREET,11365.0,1.0,0.0,1.0,4000.0,945.0,1955.0,1,A0,740000,2019-12-13,queens,49-20 170TH STREET NYC
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4440,49,B1,2519 MATTHEWS AVENUE,10467.0,2.0,0.0,2.0,2158.0,1831.0,1955.0,1,B1,488735,2019-08-14,bronx,2519 MATTHEWS AVENUE NYC
4,FRESH MEADOWS,02 TWO FAMILY DWELLINGS,1,7070,31,B3,181-09 64TH AVENUE,11365.0,2.0,0.0,2.0,4000.0,1924.0,1945.0,1,B3,1570000,2019-11-21,queens,181-09 64TH AVENUE NYC
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3511,46,B1,60-44 PUTNAM AVENUE,11385.0,2.0,0.0,2.0,1968.0,2340.0,1901.0,1,B1,1210000,2019-04-04,queens,60-44 PUTNAM AVENUE NYC
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10351,6,A2,186-02 ELMIRA AVENUE,11412.0,1.0,0.0,1.0,4000.0,1200.0,1945.0,1,A2,346500,2019-02-28,queens,186-02 ELMIRA AVENUE NYC
3,EAST NEW YORK,03 THREE FAMILY DWELLINGS,1,4060,41,C0,863 DUMONT,11207.0,3.0,0.0,3.0,2500.0,3021.0,1901.0,1,C0,640000,2019-04-04,brooklyn,863 DUMONT NYC
3,FLATBUSH-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,4632,67,C3,205 EAST 96TH STREET,11212.0,4.0,0.0,4.0,2500.0,3567.0,1931.0,2,C3,1090000,2019-04-29,brooklyn,205 EAST 96TH STREET NYC
4,WOODHAVEN,03 THREE FAMILY DWELLINGS,1,9178,56,C0,84-11 101 STREET,11418.0,3.0,0.0,3.0,3500.0,3299.0,1910.0,1,C0,1130000,2019-08-13,queens,84-11 101 STREET NYC
3,FLATBUSH-NORTH,03 THREE FAMILY DWELLINGS,1,4850,38,C0,255 EAST 45TH STREET,11203.0,3.0,0.0,3.0,2250.0,2820.0,1940.0,1,C0,695000,2019-01-30,brooklyn,255 EAST 45TH STREET NYC
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,10409,5,A1,18530 ILION AVENUE,11412.0,1.0,0.0,1.0,4000.0,1442.0,1920.0,1,A1,575000,2019-09-27,queens,18530 ILION AVENUE NYC
4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS,1,10267,60,B2,10952 176TH STREET,11433.0,2.0,0.0,2.0,1544.0,3552.0,2005.0,1,B2,493600,2019-12-30,queens,10952 176TH STREET NYC
5,CLOVE LAKES,02 TWO FAMILY DWELLINGS,1,309,12,B9,547 CLOVE ROAD,10310.0,2.0,0.0,2.0,4360.0,1880.0,1970.0,1,B9,590000,2019-12-27,statenisland,547 CLOVE ROAD NYC
2,BEDFORD PARK/NORWOOD,02 TWO FAMILY DWELLINGS,1,3315,50,B1,114 EAST 198 STREET,10468.0,2.0,0.0,2.0,2450.0,3222.0,1920.0,1,B1,610000,2019-12-02,bronx,114 EAST 198 STREET NYC
3,MILL BASIN,02 TWO FAMILY DWELLINGS,1,8639,37,B2,2438 EAST 65TH STREET,11234.0,2.0,0.0,2.0,4550.0,2240.0,1965.0,1,B2,1300000,2019-12-10,brooklyn,2438 EAST 65TH STREET NYC
2,BRONXDALE,02 TWO FAMILY DWELLINGS,1,4519,9,B1,2716 HONE AVENUE,10469.0,2.0,0.0,2.0,1800.0,2034.0,1960.0,1,B1,550000,2019-01-30,bronx,2716 HONE AVENUE NYC
3,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7085,20,A9,405 APPLEGATE COURT,11223.0,1.0,0.0,1.0,1500.0,1184.0,1925.0,1,A9,730000,2019-05-29,brooklyn,405 APPLEGATE COURT NYC
4,MASPETH,03 THREE FAMILY DWELLINGS,1,2716,50,C0,65-11 GRAND AVENUE,11378.0,3.0,0.0,3.0,1515.0,1460.0,1901.0,1,C0,875000,2019-03-20,queens,65-11 GRAND AVENUE NYC
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4847,32,B1,801A EAST 222 STREET,10467.0,2.0,0.0,2.0,2128.0,2768.0,1960.0,1,B1,620000,2019-03-19,bronx,801A EAST 222 STREET NYC
5,SILVER LAKE,07 RENTALS - WALKUP APARTMENTS,2A,262,89,C3,141-143 NORMA PLACE,10301.0,4.0,0.0,4.0,4690.0,3224.0,1932.0,2,C3,1250000,2019-02-20,statenisland,141-143 NORMA PLACE NYC
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5323,44,A2,1167 THROGMORTON AVENUE,10465.0,1.0,0.0,1.0,2806.0,1980.0,1920.0,1,A2,330000,2019-03-13,bronx,1167 THROGMORTON AVENUE NYC
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5316,38,A5,1117 ELLSWORTH AVE,10465.0,1.0,0.0,1.0,2470.0,1732.0,1960.0,1,A5,570000,2019-01-16,bronx,1117 ELLSWORTH AVE NYC
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS,1,5356,18,A1,398 EAST 5TH STREET,11218.0,1.0,0.0,1.0,3000.0,1640.0,1910.0,1,A1,1699000,2019-10-03,brooklyn,398 EAST 5TH STREET NYC
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4779,64,B1,833 EAST 48TH STREET,11203.0,2.0,0.0,2.0,3500.0,2576.0,1940.0,1,B1,750000,2019-07-29,brooklyn,833 EAST 48TH STREET NYC
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,10978,37,A1,11230 203RD STREET,11412.0,1.0,0.0,1.0,3000.0,1514.0,1925.0,1,A1,493000,2019-11-06,queens,11230 203RD STREET NYC
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9581,35,A1,10458 128TH STREET,11419.0,1.0,0.0,1.0,3100.0,1430.0,1920.0,1,A1,655000,2019-12-31,queens,10458 128TH STREET NYC
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS,1,6899,23,C0,61-19 171ST STREET,11365.0,3.0,0.0,3.0,2067.0,2960.0,1965.0,1,C0,1500000,2019-04-12,queens,61-19 171ST STREET NYC
2,MELROSE/CONCOURSE,03 THREE FAMILY DWELLINGS,1,2451,33,C0,1061 GRANT AVENUE,10456.0,3.0,0.0,3.0,2500.0,4211.0,1935.0,1,C0,365000,2019-01-24,bronx,1061 GRANT AVENUE NYC
4,ELMHURST,01 ONE FAMILY DWELLINGS,1,2471,65,A2,51-51 GORSLINE STREET,11373.0,1.0,0.0,1.0,2142.0,918.0,1940.0,1,A2,815000,2019-08-27,queens,51-51 GORSLINE STREET NYC
2,WAKEFIELD,02 TWO FAMILY DWELLINGS,1,5116,3,B2,741 E 243RD STREET,10470.0,2.0,0.0,2.0,2490.0,1771.0,1905.0,1,B2,606000,2019-12-26,bronx,741 E 243RD STREET NYC
4,OZONE PARK,02 TWO FAMILY DWELLINGS,1,9023,27,B2,9427 87 STREET,11416.0,2.0,0.0,2.0,2500.0,2034.0,1925.0,1,B2,995000,2019-09-30,queens,9427 87 STREET NYC
3,OLD MILL BASIN,01 ONE FAMILY DWELLINGS,1,8388,122,A9,6607 AVENUE T,11234.0,1.0,0.0,1.0,1920.0,1280.0,1925.0,1,A9,545000,2019-11-01,brooklyn,6607 AVENUE T NYC
3,EAST NEW YORK,03 THREE FAMILY DWELLINGS,1,4253,32,C0,602 AUTUMN AVENUE,11208.0,3.0,0.0,3.0,2500.0,2064.0,1910.0,1,C0,800000,2019-06-03,brooklyn,602 AUTUMN AVENUE NYC
3,CANARSIE,02 TWO FAMILY DWELLINGS,1,8075,57,B9,1340 EAST 85TH STREET,11236.0,2.0,0.0,2.0,2000.0,1540.0,1955.0,1,B9,575000,2019-08-30,brooklyn,1340 EAST 85TH STREET NYC
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1576,11,B2,41 NADAL PLACE,10314.0,2.0,0.0,2.0,3675.0,1440.0,1970.0,1,B2,581796,2019-09-17,statenisland,41 NADAL PLACE NYC
4,SUNNYSIDE,02 TWO FAMILY DWELLINGS,1,2296,20,B3,50-37 46TH STREET,11377.0,2.0,0.0,2.0,2000.0,1348.0,1925.0,1,B3,771874,2019-09-09,queens,50-37 46TH STREET NYC
